date,temp_max,temp_mean
2014-03-09,2.53,2.186087
2014-03-10,2.29,2.1333332
2014-03-11,2.29,2.18625
2014-03-12,2.53,2.2725
2014-03-13,2.69,2.5858333
2014-03-14,2.74,2.5629168
2014-03-15,3.01,2.72125
2014-03-16,3.3,2.925
2014-03-17,3.22,2.9675
2014-03-18,3.2,2.99375
2014-03-19,3.54,3.1275
2014-03-20,4.19,3.5941668
2014-03-21,4.48,3.86875
2014-03-22,4.58,3.7870834
2014-03-23,4.69,3.73875
2014-03-24,3.91,3.26125
2014-03-25,3.59,3.11625
2014-03-26,3.43,2.9904168
2014-03-27,4.12,3.0820835
2014-03-28,4.38,3.265
2014-03-29,4.79,3.67
2014-03-30,6.03,4.4704165
2014-03-31,6.46,4.82625
2014-04-01,5.57,4.79625
2014-04-02,6.51,5.1025
2014-04-03,7.29,5.4583335
2014-04-04,6.33,5.47
2014-04-05,6.86,5.9266667
2014-04-06,7.12,6.44625
2014-04-07,6.54,6.3395834
2014-04-08,6.36,6.10875
2014-04-09,5.49,4.9825
2014-04-10,5.49,4.895
2014-04-11,7.09,5.527917
2014-04-12,7.54,6.1116667
2014-04-13,8.05,6.87125
2014-04-14,7.75,7.18875
2014-04-15,8.15,7.6066666
2014-04-16,8.99,8.058333
2014-04-17,8.67,8.35875
2014-04-18,9.78,8.785417
2014-04-19,8.99,8.442083
2014-04-20,9.71,8.5675
2014-04-21,9.19,8.62625
2014-04-22,10.05,8.610833
2014-04-23,10.66,9.52125
2014-04-24,11.54,10.236667
2014-04-25,13.47,11.19625
2014-04-26,12.63,11.614166
2014-04-27,11.49,11.07125
2014-04-28,11.49,10.72
2014-04-29,12.56,10.6570835
2014-04-30,14.48,11.853333
2014-05-01,15.65,13.039583
2014-05-02,15.92,13.91875
2014-05-03,16.08,13.954166
2014-05-04,16.82,13.994166
2014-05-05,14.24,13.09625
2014-05-06,15.2,12.792084
2014-05-07,14.96,12.8
2014-05-08,14.75,12.974999
2014-05-09,17.96,13.434584
2014-05-10,13.57,12.72375
2014-05-11,13.23,12.265
2014-05-12,14.48,12.442917
2014-05-13,14.86,13.522083
2014-05-14,16.44,14.1675005
2014-05-15,18.63,14.949166
2014-05-16,19.7,15.1675005
2014-05-17,17.94,14.920834
2014-05-18,15.75,14.029166
2014-05-19,13.02,12.296667
2014-05-20,14,12.745417
2014-05-21,15.92,13.739166
2014-05-22,17.39,14.120417
2014-05-23,14.58,13.558333
2014-05-24,18.08,14.9825
2014-05-25,18.77,15.168333
2014-05-26,16.23,14.194583
2014-05-27,14.72,13.855833
2014-05-28,13.81,13.252501
2014-05-29,15.94,14.03625
2014-05-30,14.15,13.7300005
2014-05-31,15.13,13.7375
2014-06-01,15.56,13.822917
2014-06-02,15.96,14.239166
2014-06-03,14.86,14.0325
2014-06-04,15.44,14.4475
2014-06-05,16.99,15.147917
2014-06-06,17.89,15.835
2014-06-07,16.39,16.00875
2014-06-08,15.58,15.089583
2014-06-09,15.65,15.1570835
2014-06-10,16.13,15.423333
2014-06-11,15.56,15.297084
2014-06-12,15.75,15.082084
2014-06-13,15.01,14.785833
2014-06-14,14.77,14.231667
2014-06-15,15.22,14.402917
2014-06-16,16.77,15.30375
2014-06-17,15.96,15.26375
2014-06-18,15.58,14.921667
2014-06-19,15.68,15.132916
2014-06-20,16.23,15.46875
2014-06-21,16.2,15.457916
2014-06-22,15.32,14.705833
2014-06-23,15.53,14.949166
2014-06-24,15.32,15.031667
2014-06-25,14.98,14.66875
2014-06-26,16.18,15.10375
2014-06-27,17.15,16.015
2014-06-28,17.2,16.403334
2014-06-29,17.49,16.64625
2014-06-30,16.89,16.5075
2014-07-01,17.96,16.707083
2014-07-02,17.87,17.010416
2014-07-03,19.18,17.490833
2014-07-04,18.15,17.42375
2014-07-05,19.03,17.7275
2014-07-06,20.22,18.151667
2014-07-07,17.8,17.162083
2014-07-08,17.01,16.58
2014-07-09,16.77,16.613333
2014-07-10,17.49,16.8775
2014-07-11,17.25,16.954166
2014-07-12,16.63,16.382084
2014-07-13,16.7,16.460833
2014-07-14,16.94,16.754583
2014-07-15,17.06,16.7575
2014-07-16,17.53,16.751667
2014-07-17,17.18,16.80625
2014-07-18,17.96,16.976667
2014-07-19,17.13,16.86125
2014-07-20,16.63,16.147917
2014-07-21,18.18,16.50125
2014-07-22,18.77,17.304167
2014-07-23,18.08,17.537083
2014-07-24,17.63,17.25125
2014-07-25,16.89,16.41375
2014-07-26,16.32,15.530833
2014-07-27,16.39,15.567917
2014-07-28,16.46,16.099583
2014-07-29,16.65,15.987917
2014-07-30,17.42,16.507917
2014-07-31,18.56,17.374584
2014-08-01,19.46,18.164583
2014-08-02,20.58,19.005
2014-08-03,19.48,18.81125
2014-08-04,19.25,18.615
2014-08-05,18.84,18.114584
2014-08-06,19.32,18.213333
2014-08-07,19.34,18.118334
2014-08-08,18.13,17.564167
2014-08-09,17.34,16.777082
2014-08-10,16.56,16.197083
2014-08-11,17.03,16.605833
2014-08-12,17.58,17.161667
2014-08-13,17.51,17.184166
2014-08-14,16.99,16.67625
2014-08-15,16.89,16.56125
2014-08-16,16.94,16.7075
2014-08-17,16.7,15.8429165
2014-08-18,16.15,15.61125
2014-08-19,16.92,16.314167
2014-08-20,17.25,16.703333
2014-08-21,18.2,17.32875
2014-08-22,17.92,17.5675
2014-08-23,18.6,17.710833
2014-08-24,17.68,17.315834
2014-08-25,17.18,16.822916
2014-08-26,16.96,16.71125
2014-08-27,17.3,16.715834
2014-08-28,16.73,16.441668
2014-08-29,16.06,15.5775
2014-08-30,15.63,15.144584
2014-08-31,15.2,14.895416
2014-09-01,15.51,14.99625
2014-09-02,15.92,15.356667
2014-09-03,15.61,15.455833
2014-09-04,15.87,15.506667
2014-09-05,15.65,15.47375
2014-09-06,15.41,14.9875
2014-09-07,15.49,15.135834
2014-09-08,15.51,15.161667
2014-09-09,15.51,15.0375
2014-09-10,14.86,14.634583
2014-09-11,14.94,14.445833
2014-09-12,15.13,14.722917
2014-09-13,15.87,15.225416
2014-09-14,15.77,15.396667
2014-09-15,15.68,15.50375
2014-09-16,16.13,15.522083
2014-09-17,15.87,15.32625
2014-09-18,15.25,14.814167
2014-09-19,14.77,14.419167
2014-09-20,14.39,14.0008335
2014-09-21,13.88,13.69375
2014-09-22,13.52,13.19625
2014-09-23,13.31,12.76875
2014-09-24,13.35,12.871667
2014-09-25,12.92,12.739583
2014-09-26,12.44,12.3445835
2014-09-27,12.61,12.422083
2014-09-28,12.8,12.529583
2014-09-29,13.5,12.855416
2014-09-30,13.14,12.935417
2014-10-01,12.49,11.89625
2014-10-02,10.96,9.966249
2014-10-03,10.22,9.575833
2014-10-04,11.05,10.722083
2014-10-05,11.01,10.845417
2014-10-06,10.61,10.315833
2014-10-07,10.03,9.796667
2014-10-08,9.39,9.08
2014-10-09,9.26,8.799583
2014-10-10,10.47,9.989166
2014-10-11,10.57,10.483334
2014-10-12,10.49,10.364166
2014-10-13,10.27,10.099167
2014-10-14,9.93,9.475833
2014-10-15,9.16,9.018333
2014-10-16,8.99,8.76625
2014-10-17,8.94,8.539166
2014-10-18,8.54,8.445833
2014-10-19,8.54,8.479584
2014-10-20,8.89,8.64375
2014-10-21,8.59,8.41875
2014-10-22,8.47,8.193334
2014-10-23,8.12,7.92375
2014-10-24,7.7,7.3679166
2014-10-25,7.39,7.050833
2014-10-26,6.99,6.6129165
2014-10-27,6.86,6.6691666
2014-10-28,6.36,6.1770835
2014-10-29,6.23,6.1104164
2014-10-30,6.48,6.3391666
2014-10-31,6.28,6.19375
2014-11-01,6.69,6.369583
2014-11-02,7.07,6.8747997
2014-11-03,6.94,6.824167
2014-11-04,6.79,6.6829166
2014-11-05,6.64,6.480417
2014-11-06,6.48,6.37125
2014-11-07,6.43,6.295
2014-11-08,6.54,6.443333
2014-11-09,6.31,6.06
2014-11-10,6.41,6.0416665
2014-11-11,5.72,5.2629166
2014-11-12,4.71,4.113333
2014-11-13,3.49,3.0125
2014-11-14,3.22,2.9520833
2014-11-15,3.22,2.9604166
2014-11-16,3.43,3.2770834
2014-11-17,3.51,3.2420833
2014-11-18,4.58,4.04375
2014-11-19,4.71,4.4666667
2014-11-20,4.19,4.0375
2014-11-21,4.43,4.2716665
2014-11-22,4.58,4.4583335
2014-11-23,4.74,4.6429167
2014-11-24,4.92,4.806667
2014-11-25,4.84,4.71125
2014-11-26,4.43,3.9454167
2014-11-27,3.27,2.2495832
2014-11-28,0.99,0.8125
2014-11-29,1.24,1.0829166
2014-11-30,1.51,1.3533334
2014-12-01,1.81,1.5770833
2014-12-02,2.26,2.0529168
2014-12-03,2.61,2.38625
2014-12-04,2.74,2.6404166
2014-12-05,2.56,2.4316666
2014-12-06,2.56,2.4470835
2014-12-07,3.49,2.93
2014-12-08,6.38,4.067917
2014-12-09,4.22,4.090417
2014-12-10,4.22,4.0533333
2014-12-11,3.99,3.87875
2014-12-12,3.64,3.5745833
2014-12-13,3.7,3.5354166
2014-12-14,4.14,3.9695833
2014-12-15,4.25,4.1970835
2014-12-16,4.19,4.0804167
2014-12-17,3.91,3.5308332
2014-12-18,3.22,3.1054165
2014-12-19,3.12,2.9466667
2014-12-20,6.31,3.4329166
2014-12-21,6.08,3.4266667
2014-12-22,3.33,3.2091668
2014-12-23,5.98,3.1516666
2014-12-24,2.64,2.54
2014-12-25,2.82,2.6883333
2014-12-26,2.8,2.6941667
2014-12-27,2.77,2.5191667
2014-12-28,2.24,2.17125
2014-12-29,2.13,2.0275
2014-12-30,2.16,2.0766666
2014-12-31,2.32,2.17125
2015-01-01,2.37,2.2145834
2015-01-02,2.34,2.1141667
2015-01-03,1.43,0.50416666
2015-01-04,0.3,0.16375001
2015-01-05,0.52,0.39166668
2015-01-06,0.74,0.60875
2015-01-07,1.02,0.89125
2015-01-08,1.26,1.14625
2015-01-09,1.48,1.3583333
2015-01-10,2.02,1.765
2015-01-11,2.21,1.9391667
2015-01-12,3.01,2.4458334
2015-01-13,3.46,3.2533333
2015-01-14,3.59,3.5625
2015-01-15,4.09,3.8104167
2015-01-16,4.12,3.9783335
2015-01-17,3.91,3.6391666
2015-01-18,3.33,3.2308333
2015-01-19,3.38,3.3033333
2015-01-20,4.35,3.7133334
2015-01-21,4.48,4.3595834
2015-01-22,4.17,4.0933332
2015-01-23,4.35,4.1979165
2015-01-24,4.38,4.167917
2015-01-25,4.27,4.1216664
2015-01-26,3.91,3.5529165
2015-01-27,3.06,2.8220832
2015-01-28,3.14,2.7629166
2015-01-29,3.41,3.2454166
2015-01-30,3.35,3.1466668
2015-01-31,2.96,2.5566666
2015-02-01,1.99,1.58125
2015-02-02,0.8,0.34666666
2015-02-03,0.41,0.18916667
2015-02-04,0.8,0.49916667
2015-02-05,0.74,0.5291667
2015-02-06,0.36,0.20875001
2015-02-07,0.3,0.18458334
2015-02-08,0.61,0.28291667
2015-02-09,0.99,0.65833336
2015-02-10,1.02,0.75375
2015-02-11,1.26,1.1420833
2015-02-12,1.45,1.3141667
2015-02-13,1.43,1.3216667
2015-02-14,1.21,1.1495833
2015-02-15,1.43,1.2570833
2015-02-16,1.81,1.57875
2015-02-17,2.21,1.9879167
2015-02-18,2.5,2.3258333
2015-02-19,2.66,2.5758333
2015-02-20,2.64,2.40125
2015-02-21,2.72,2.445
2015-02-22,3.22,3.04375
2015-02-23,3.22,3.0708332
2015-02-24,2.98,2.8166666
2015-02-25,3.06,2.7816668
2015-02-26,3.06,2.7495832
2015-02-27,3.04,2.5925
2015-02-28,3.12,2.7779167
2015-03-01,3.7,3.1220834
2015-03-02,3.8,3.2725
2015-03-03,4.14,3.7604167
2015-03-04,4.48,4.2258334
2015-03-05,4.69,4.4066668
2015-03-06,4.77,4.3233333
2015-03-07,4.69,4.375
2015-03-08,4.79,4.423913
2015-03-09,3.8,3.3204167
2015-03-10,3.06,2.8545833
2015-03-11,2.53,1.8958334
2015-03-12,2.48,1.8720833
2015-03-13,3.06,2.85125
2015-03-14,2.77,2.4754167
2015-03-15,2.72,2.45
2015-03-16,3.38,2.7354167
2015-03-17,3.72,3.36625
2015-03-18,4.45,3.98375
2015-03-19,5.8,4.8375
2015-03-20,5.62,5.1770835
2015-03-21,5.33,5.0916667
2015-03-22,5.36,4.735833
2015-03-23,5.64,4.7395835
2015-03-24,6.23,5.0695834
2015-03-25,5.28,5.1154165
2015-03-26,6.1,5.5225
2015-03-27,6.48,5.9191666
2015-03-28,6.05,5.6983333
2015-03-29,6,5.6766667
2015-03-30,6.31,5.6829166
2015-03-31,6.97,6.175
2015-04-01,7.09,6.306667
2015-04-02,6.89,6.346667
2015-04-03,7.29,6.5075
2015-04-04,8.32,7.045417
2015-04-05,9.04,7.577083
2015-04-06,8.42,7.7320833
2015-04-07,8,7.792917
2015-04-08,7.54,7.0004168
2015-04-09,6.2,5.74125
2015-04-10,5.87,5.3595834
2015-04-11,5.54,5.2075
2015-04-12,5.13,4.7625
2015-04-13,6.03,4.9379168
2015-04-14,6.36,5.84125
2015-04-15,6.13,5.849167
2015-04-16,6.74,6.1045833
2015-04-17,7.65,6.6804166
2015-04-18,7.24,6.599583
2015-04-19,6.28,6.133333
2015-04-20,7.17,6.4554167
2015-04-21,7.37,6.846667
2015-04-22,8.05,7.3629165
2015-04-23,9.63,8.027083
2015-04-24,11.03,9.244583
2015-04-25,12.27,10.588333
2015-04-26,11.32,10.5575
2015-04-27,10.12,9.461667
2015-04-28,9.53,9.169583
2015-04-29,9.41,8.798333
2015-04-30,9.19,8.71375
2015-05-01,11.13,9.497084
2015-05-02,12.56,10.886666
2015-05-03,13.02,11.474167
2015-05-04,14.19,12.28375
2015-05-05,14.31,12.419167
2015-05-06,13.55,12.528334
2015-05-07,12.85,12.358334
2015-05-08,15.18,13.329166
2015-05-09,14.94,13.982083
2015-05-10,16.23,14.170834
2015-05-11,15.65,14.17125
2015-05-12,17.84,15.074583
2015-05-13,18.08,15.317083
2015-05-14,18.68,15.921667
2015-05-15,15.49,14.24625
2015-05-16,16.32,13.6375
2015-05-17,18.79,14.071667
2015-05-18,17.8,14.524584
2015-05-19,15.87,13.944584
2015-05-20,16.61,13.803333
2015-05-21,15.63,13.3925
2015-05-22,19.77,14.81375
2015-05-23,14.36,13.4054165
2015-05-24,19.06,14.3475
2015-05-25,19.91,15.398334
2015-05-26,14.98,13.842083
2015-05-27,13.91,13.036667
2015-05-28,19.6,14.712916
2015-05-29,18.77,14.971666
2015-05-30,16.25,14.192917
2015-05-31,14.12,13.27625
2015-06-01,13.76,12.566667
2015-06-02,15.32,13.100416
2015-06-03,17.15,13.777917
2015-06-04,13.79,12.775833
2015-06-05,13.64,13.192917
2015-06-06,13.57,13.389167
2015-06-07,14.15,13.646667
2015-06-08,14.67,14.115
2015-06-09,15.32,14.707916
2015-06-10,14.91,14.465417
2015-06-11,14.29,13.790417
2015-06-12,14.72,13.9525
2015-06-13,15.56,14.84625
2015-06-14,18.58,16.5875
2015-06-15,20.7,18.439167
2015-06-16,19.67,18.594166
2015-06-17,18.34,17.608334
2015-06-18,17.2,16.64625
2015-06-19,18.25,16.81125
2015-06-20,19.27,17.2575
2015-06-21,18.91,17.671667
2015-06-22,20.91,18.302917
2015-06-23,21.46,18.703333
2015-06-24,18.77,17.816666
2015-06-25,18.41,17.636667
2015-06-26,17.63,16.627916
2015-06-27,18.39,17.655
2015-06-28,19.72,18.370832
2015-06-29,20.17,18.894167
2015-06-30,19.44,18.724167
2015-07-01,18.44,18.038334
2015-07-02,17.44,16.061666
2015-07-03,16.34,16.032084
2015-07-04,18.11,16.82375
2015-07-05,19.84,18.244167
2015-07-06,21.2,19.490833
2015-07-07,19.6,19.336666
2015-07-08,19.03,18.5025
2015-07-09,19.48,18.329166
2015-07-10,18.6,18.2275
2015-07-11,18.34,17.92625
2015-07-12,18.79,18.26125
2015-07-13,18.58,18.16625
2015-07-14,17.84,17.475
2015-07-15,17.99,17.270834
2015-07-16,17.68,17.477917
2015-07-17,17.23,16.485834
2015-07-18,17.13,16.471666
2015-07-19,17.06,16.747917
2015-07-20,16.77,16.292084
2015-07-21,17.13,16.788334
2015-07-22,17.49,17.0275
2015-07-23,17.13,16.687916
2015-07-24,17.06,16.37125
2015-07-25,16.94,16.499584
2015-07-26,16.65,16.5375
2015-07-27,16.23,15.8175
2015-07-28,16.08,15.587916
2015-07-29,15.75,15.5008335
2015-07-30,15.92,15.5925
2015-07-31,16.06,15.82875
2015-08-01,17.15,16.3775
2015-08-02,17.65,17.045834
2015-08-03,19.03,18.053333
2015-08-04,19.84,18.960417
2015-08-05,19.15,18.58125
2015-08-06,18.01,17.768333
2015-08-07,18.46,17.70875
2015-08-08,19.01,17.876667
2015-08-09,17.96,17.399166
2015-08-10,17.3,16.924583
2015-08-11,16.84,16.57625
2015-08-12,16.77,16.563334
2015-08-13,17.89,17.053333
2015-08-14,18.15,17.5625
2015-08-15,18.63,17.906666
2015-08-16,18.13,17.958334
2015-08-17,17.8,17.569584
2015-08-18,17.18,16.272083
2015-08-19,16.73,16.264166
2015-08-20,16.96,16.487917
2015-08-21,17.61,17.05
2015-08-22,17.37,16.62625
2015-08-23,15.75,14.566667
2015-08-24,15.51,14.687917
2015-08-25,16.34,15.5025
2015-08-26,16.46,16.01875
2015-08-27,16.11,15.637083
2015-08-28,15.03,14.440416
2015-08-29,14.79,14.235
2015-08-30,14.58,14.252501
2015-08-31,13.93,13.658334
2015-09-01,13.98,13.42375
2015-09-02,14.22,13.544583
2015-09-03,14.72,13.814583
2015-09-04,14.22,13.8475
2015-09-05,13.93,13.695416
2015-09-06,13.76,13.551666
2015-09-07,13.81,13.4725
2015-09-08,14.27,13.555833
2015-09-09,14.53,14.1525
2015-09-10,14.29,13.765
2015-09-11,13.71,13.30375
2015-09-12,13.81,13.51
2015-09-13,13.71,13.4575
2015-09-14,13.4,13.204583
2015-09-15,13.06,12.868334
2015-09-16,12.78,12.63375
2015-09-17,12.58,12.45125
2015-09-18,12.9,12.5199995
2015-09-19,12.61,12.389167
2015-09-20,12.07,11.864583
2015-09-21,12.17,11.68125
2015-09-22,11.52,11.198334
2015-09-23,11.47,10.87625
2015-09-24,11.54,10.859546
2015-09-25,11.71,10.99625
2015-09-26,11.18,11.022083
2015-09-27,11.54,11.263333
2015-09-28,11.73,11.592083
2015-09-29,11.93,11.817083
2015-09-30,11.52,11.19125
2015-10-01,11.39,11.056666
2015-10-02,11.15,10.651667
2015-10-03,10.98,10.605
2015-10-04,11.13,10.689167
2015-10-05,10.57,10.067917
2015-10-06,10.17,9.545834
2015-10-07,10.57,9.852917
2015-10-08,10.96,10.64
2015-10-09,11.39,11.121667
2015-10-10,11.47,11.156667
2015-10-11,11.1,10.666667
2015-10-12,10.17,10.006249
2015-10-13,9.81,9.570416
2015-10-14,9.78,9.503333
2015-10-15,9.39,9.084167
2015-10-16,9.44,9.127916
2015-10-17,9.88,9.689167
2015-10-18,9.88,9.783751
2015-10-19,9.68,9.53875
2015-10-20,9.41,9.237083
2015-10-21,9.56,9.37125
2015-10-22,9.66,9.564584
2015-10-23,9.51,9.33875
2015-10-24,9.09,8.8429165
2015-10-25,8.69,8.415833
2015-10-26,7.92,7.6833334
2015-10-27,8.92,7.1866665
2015-10-28,10.22,7.63125
2015-10-29,9.88,7.8816667
2015-10-30,8.12,7.8904166
2015-10-31,7.97,7.77375
2015-11-01,7.27,6.83
2015-11-02,6.51,6.325
2015-11-03,6.46,6.2054167
2015-11-04,6.86,6.605417
2015-11-05,6.79,6.6433334
2015-11-06,6.91,6.7225
2015-11-07,6.99,6.947083
2015-11-08,7.12,6.9679165
2015-11-09,7.09,6.974583
2015-11-10,7.09,6.7633333
2015-11-11,6.41,5.9875
2015-11-12,5.77,5.608333
2015-11-13,6.1,5.8854165
2015-11-14,6.03,5.7341666
2015-11-15,5.46,4.837917
2015-11-16,4.74,4.6041665
2015-11-17,4.43,3.67125
2015-11-18,3.33,3.1079166
2015-11-19,2.93,2.8595834
2015-11-20,3.8,3.20375
2015-11-21,5.15,4.840833
2015-11-22,4.84,4.463333
2015-11-23,3.99,3.5433333
2015-11-24,3.64,3.5366666
2015-11-25,3.7,3.5575001
2015-11-26,3.67,3.4729166
2015-11-27,4.12,3.8975
2015-11-28,4.56,4.2495832
2015-11-29,5,4.89375
2015-11-30,4.87,4.6766667
2015-12-01,4.74,4.6870832
2015-12-02,4.69,4.6041665
2015-12-03,4.45,4.2770834
2015-12-04,3.83,3.55125
2015-12-05,3.12,2.9429166
2015-12-06,2.96,2.8141668
2015-12-07,3.06,2.9316666
2015-12-08,3.27,3.1220834
2015-12-09,3.27,3.2066667
2015-12-10,3.12,2.9154167
2015-12-11,2.88,2.79125
2015-12-12,2.88,2.81375
2015-12-13,2.72,2.6033332
2015-12-14,2.69,2.6079166
2015-12-15,2.69,2.5658333
2015-12-16,2.64,2.56375
2015-12-17,2.48,2.1341667
2015-12-18,2.02,1.8754166
2015-12-19,1.59,1.5395833
2015-12-20,1.97,1.7541666
2015-12-21,2.07,1.9966667
2015-12-22,2.32,2.19625
2015-12-23,2.32,2.2583332
2015-12-24,2.16,2.0625
2015-12-25,1.94,1.8579167
2015-12-26,2.18,1.7954167
2015-12-27,1.83,1.7220833
2015-12-28,1.81,1.7283334
2015-12-29,1.97,1.8895833
2015-12-30,1.97,1.88125
2015-12-31,2.29,2.02
2016-01-01,2.34,2.2979167
2016-01-02,2.56,2.4358332
2016-01-03,2.53,2.3675
2016-01-04,2.32,2.0183334
2016-01-05,1.89,1.8079166
2016-01-06,1.89,1.8341666
2016-01-07,2.05,1.92125
2016-01-08,2.1,1.9862499
2016-01-09,2.13,2.05125
2016-01-10,2.72,2.2791667
2016-01-11,4.9,3.0204167
2016-01-12,3.33,3.20625
2016-01-13,3.49,3.3966668
2016-01-14,3.7,3.5891666
2016-01-15,3.72,3.41375
2016-01-16,2.96,2.8220832
2016-01-17,2.8,2.73
2016-01-18,3.12,2.9770834
2016-01-19,3.27,3.1083333
2016-01-20,3.2,3.1391668
2016-01-21,4.71,3.4370832
2016-01-22,3.72,3.5925
2016-01-23,3.75,3.6375
2016-01-24,3.67,3.63625
2016-01-25,3.78,3.6575
2016-01-26,4.12,3.9754167
2016-01-27,4.3,4.1454167
2016-01-28,4.3,4.2345834
2016-01-29,4.22,4.0445833
2016-01-30,3.8,3.6283333
2016-01-31,3.43,3.2370832
2016-02-01,3.27,3.07125
2016-02-02,3.3,3.0525
2016-02-03,3.14,3.0633333
2016-02-04,3.35,3.1820834
2016-02-05,3.09,2.8870833
2016-02-06,2.93,2.7154167
2016-02-07,3.17,2.855
2016-02-08,3.7,3.2716668
2016-02-09,3.85,3.6454167
2016-02-10,4.64,4.2191668
2016-02-11,4.95,4.741667
2016-02-12,5.18,4.9954166
2016-02-13,5.15,4.9766665
2016-02-14,5.02,4.880417
2016-02-15,4.95,4.7408333
2016-02-16,4.51,4.2258334
2016-02-17,3.91,3.5887501
2016-02-18,3.7,3.3970833
2016-02-19,3.35,3.155
2016-02-20,3.51,3.0895834
2016-02-21,3.83,3.5729167
2016-02-22,3.64,3.3416667
2016-02-23,3.33,3.1070833
2016-02-24,3.72,3.395
2016-02-25,4.45,4.06125
2016-02-26,5.05,4.767083
2016-02-27,4.84,4.6658335
2016-02-28,4.71,4.5620832
2016-02-29,4.71,4.2745833
2016-03-01,4.58,4.04125
2016-03-02,4.19,3.6145833
2016-03-03,3.46,3.0708332
2016-03-04,4.14,3.4895833
2016-03-05,4.71,4.05
2016-03-06,4.69,4.3391666
2016-03-07,5.23,4.64875
2016-03-08,5.18,4.8358335
2016-03-09,5.31,4.516667
2016-03-10,5.59,4.53125
2016-03-11,5.9,5.21125
2016-03-12,6.15,5.4416666
2016-03-13,6.18,5.5291305
2016-03-14,5.92,5.3650002
2016-03-15,5.44,5.02625
2016-03-16,4.9,4.53125
2016-03-17,5.26,4.7325
2016-03-18,5.87,5.0333333
2016-03-19,5.95,5.545
2016-03-20,7.62,6.48
2016-03-21,7.59,7.130833
2016-03-22,8.74,7.757917
2016-03-23,7.95,7.5516667
2016-03-24,9.14,7.6966667
2016-03-25,7.85,7.4583335
2016-03-26,7.75,7.3112497
2016-03-27,7.47,7.1549997
2016-03-28,7.04,6.9308333
2016-03-29,6.61,6.190833
2016-03-30,7.24,6.39875
2016-03-31,8.52,7.4083333
2016-04-01,8.1,7.770833
2016-04-02,9.02,8.035
2016-04-03,9.14,8.293333
2016-04-04,8.74,8.4695835
2016-04-05,8.57,8.244583
2016-04-06,8.3,7.9641666
2016-04-07,7.9,7.52125
2016-04-08,8.44,7.9420834
2016-04-09,9.31,8.579166
2016-04-10,9.76,9.009583
2016-04-11,9.95,9.37625
2016-04-12,9.98,9.439167
2016-04-13,9.58,9.0825
2016-04-14,9.34,9.010417
2016-04-15,9.21,8.924583
2016-04-16,9.76,9.066667
2016-04-17,9.53,9.2175
2016-04-18,10.17,9.394167
2016-04-19,10.86,9.855
2016-04-20,12.53,10.730416
2016-04-21,11.73,11.3275
2016-04-22,14.1,12.276667
2016-04-23,13.23,12.759167
2016-04-24,12.61,11.990417
2016-04-25,11.98,11.653334
2016-04-26,11.37,10.874583
2016-04-27,11.03,10.378333
2016-04-28,10.44,10.229167
2016-04-29,11.76,10.465417
2016-04-30,10.81,10.237917
2016-05-01,9.93,9.7491665
2016-05-02,10.79,9.905833
2016-05-03,11.83,10.658334
2016-05-04,12.56,11.511666
2016-05-05,11.71,10.607917
2016-05-06,10.03,9.579166
2016-05-07,10.42,9.700833
2016-05-08,10.47,10.170834
2016-05-09,10.71,10.474167
2016-05-10,11.9,11.04875
2016-05-11,15.29,12.995417
2016-05-12,16.96,14.777917
2016-05-13,19.08,16.39875
2016-05-14,20.1,17.36375
2016-05-15,17.51,16.285418
2016-05-16,16.58,15.470417
2016-05-17,15.2,14.423333
2016-05-18,14.51,13.69375
2016-05-19,15.39,13.960834
2016-05-20,16.06,15.03375
2016-05-21,15.87,15.195833
2016-05-22,15.01,14.660833
2016-05-23,14.46,14.01125
2016-05-24,15.03,13.816667
2016-05-25,15.06,13.99875
2016-05-26,13.71,13.420417
2016-05-27,15.84,13.935833
2016-05-28,17.2,14.997084
2016-05-29,16.51,15.145
2016-05-30,15.15,14.808333
2016-05-31,14.96,14.24375
2016-06-01,14.03,13.678333
2016-06-02,15.7,14.382084
2016-06-03,15.27,14.713333
2016-06-04,14.77,14.187917
2016-06-05,14.41,13.815416
2016-06-06,13.76,13.3741665
2016-06-07,14.96,14.077917
2016-06-08,16.32,15.1375
2016-06-09,18.37,16.94375
2016-06-10,19.51,18.0425
2016-06-11,18.18,17.166666
2016-06-12,16.27,15.887083
2016-06-13,18.06,16.141666
2016-06-14,18.53,16.454584
2016-06-15,20.96,17.959167
2016-06-16,21.82,19.229166
2016-06-17,18.89,17.9025
2016-06-18,19.72,17.485416
2016-06-19,18.82,17.15875
2016-06-20,16.92,16.318333
2016-06-21,17.01,16.16875
2016-06-22,21.08,17.749584
2016-06-23,18.44,17.472084
2016-06-24,16.99,16.525
2016-06-25,16.2,15.935833
2016-06-26,15.72,15.356667
2016-06-27,16.23,15.485
2016-06-28,18.72,16.913334
2016-06-29,18.87,17.691668
2016-06-30,18.15,17.482082
2016-07-01,17.34,16.918333
2016-07-02,17.63,16.608334
2016-07-03,18.25,17.272501
2016-07-04,18.65,17.790833
2016-07-05,19.7,18.445417
2016-07-06,19.48,18.509167
2016-07-07,20.6,19.0925
2016-07-08,21.13,19.51875
2016-07-09,21.22,19.670834
2016-07-10,19.18,18.450417
2016-07-11,18.94,17.934166
2016-07-12,19.91,17.962917
2016-07-13,18.08,17.635834
2016-07-14,20.06,18.207916
2016-07-15,18.22,17.564167
2016-07-16,18.25,17.225416
2016-07-17,18.7,17.290833
